ChiPy,species,length,weight,career,meetups_attended,spotted,coding_enjoyment,chicago,typing_speed
1,amias striatus,3.6250601574655743,45.36671570993453,Web Developer,1.0,0,4.135290107647046,1,75
1,Eutamias sibiricus,3.525230477987804,48.154947282217165,Data Storyteller,3.0,0,5.111627534645306,1,135
1,Eutamias sibiricus,5.51248491036625,55.15431178913655,Aspiring Dev on Medium,1.0,1,5.694641474415633,1,58
1,neotamias,3.348237099798298,41.856526065614254,Free Thinker,2.0,1,6.884715799146782,1,107
0,Eutamias sibiricus,7.875383546734589,47.80512614323349,Data Scientist,0.0,1,7.124713401445841,0,116
0,Eutamias sibiricus,8.616827667315349,51.469659834659446,Web Developer,0.0,1,7.425998728500396,0,71
1,Neotamias minimus,3.28655724179369,36.94734524156612,Free Thinker,2.0,0,6.56379780651869,1,145
1,Neotamias minimus,3.0100930231871996,43.697040694858856,Data Storyteller,3.0,0,6.368430917471425,1,138
0,Eutamias sibiricus,6.248462962291685,47.00307926956656,Data Scientist,0.0,0,6.597537322947103,0,97
0,neotamias,4.216862138982097,43.887789557656674,Web Developer,0.0,0,3.299398367928932,0,91
0,Neotamias minimus,3.269037490283495,41.79476964390227,Data Scientist,1.0,0,3.36857777874608,0,74
1,amias striatus,6.044505312004935,53.10747958468684,Data Scientist,1.0,0,7.79651496079284,1,135
0,amias striatus,2.6227276781819535,52.81058172903984,Web Developer,0.0,1,7.234671080003967,0,63
0,amias striatus,4.493315396695376,57.57929621651529,Web Developer,0.0,1,1.2455521461096004,0,118
0,neotamias,3.5336239129242686,45.71036608757266,Data Scientist,0.0,0,4.702304969675772,0,134
0,Eutamias sibiricus,4.128959452788402,49.28018782345322,Free Thinker,1.0,0,5.879651614062165,0,65
0,amias striatus,4.377110045199716,52.74148469950742,Aspiring Dev on Medium,0.0,0,1.499184529104991,0,129
0,neotamias,3.516956010033324,40.897545137766194,Sagebrush Farmer,1.0,1,5.468686477700598,0,45
0,Neotamias minimus,3.6922220093427303,43.86319955544888,Web Developer,0.0,1,6.908858153171905,0,141
0,Eutamias sibiricus,5.05005421367371,50.40207691210967,Data Storyteller,0.0,1,2.0288478597930486,0,54
0,Neotamias minimus,3.8447211637617893,38.63510768231602,Software Engineer,1.0,0,8.316340413388318,0,115
0,neotamias,3.8581420465079237,41.92227790211501,Therapy Chipmunk,0.0,0,2.98033984780218,0,67
1,amias striatus,4.59823735625322,55.31307430563836,Data Scientist,3.0,0,7.796133664923762,1,146
0,amias striatus,2.3577708318763917,47.052787210804205,Data Scientist,0.0,1,6.14947249295406,0,101
0,neotamias,3.4250767684293186,41.424630948920644,Therapy Chipmunk,1.0,1,4.832807143282734,0,56
1,amias striatus,6.411768595718714,53.054521782796854,Sagebrush Farmer,3.0,1,7.1499186534818735,1,111
0,Eutamias sibiricus,3.7053674922377775,49.201741085921604,Therapy Chipmunk,0.0,0,5.139031247400903,0,83
0,neotamias,3.5498634858640767,42.74351614273511,Web Developer,0.0,1,2.4330097286516867,0,116
0,Neotamias minimus,3.68477398514649,40.78056113484992,Therapy Chipmunk,0.0,1,7.520945924706118,0,130
0,neotamias,3.525392662144936,41.5661404342835,Data Scientist,0.0,0,5.651766926700467,0,91
0,Eutamias sibiricus,5.655640463501223,49.73682847385516,Therapy Chipmunk,1.0,0,8.241680353806313,0,71
0,Eutamias sibiricus,8.383123888583334,50.37618518623833,Software Engineer,0.0,1,2.4851655588419463,0,51
0,neotamias,4.082203672805997,44.72595566575697,Data Storyteller,1.0,0,4.637530732242612,0,99
0,neotamias,3.7472924854914753,40.558678017113884,Web Developer,0.0,1,5.4190584794044145,0,90
0,amias striatus,3.9333348046067815,51.03418562534938,Therapy Chipmunk,1.0,1,5.120766294589849,0,79
0,Eutamias sibiricus,1.538727597437581,49.52346092319997,Data Scientist,0.0,1,6.333570689344841,0,68
0,neotamias,3.8204633358149453,36.69829556756236,Free Thinker,1.0,1,4.612162916152249,0,85
0,neotamias,3.798864380600224,47.77362688387789,Data Storyteller,0.0,1,9.244052092601372,0,140
0,Eutamias sibiricus,4.874854724175215,50.88032405099916,Web Developer,1.0,1,5.079684644376359,0,80
1,neotamias,3.9520421572455975,46.558798459678606,Data Scientist,1.0,0,7.120120282718658,1,122
0,amias striatus,6.936576497425376,56.470284036004955,Sagebrush Farmer,1.0,0,-0.7683088715246686,0,120
0,Eutamias sibiricus,8.211083490698913,54.040343711022395,Software Engineer,0.0,0,5.168402016678744,0,125
0,amias striatus,3.472274527846482,53.56353382923727,Aspiring Dev on Medium,1.0,1,7.5229279697323665,0,75
0,amias striatus,6.038343395341089,48.13228794330213,Sagebrush Farmer,0.0,0,3.153387796298932,0,103
0,amias striatus,4.608316005996451,46.35411260426387,Aspiring Dev on Medium,0.0,0,3.026489621657527,0,129
1,amias striatus,5.142507771326902,53.91673228877479,Software Engineer,3.0,0,6.1433394490665885,1,64
1,Eutamias sibiricus,9.230816385340821,53.59179184937216,Therapy Chipmunk,2.0,1,6.263007669343472,1,98
0,amias striatus,3.0658346068406046,56.037949770579026,Web Developer,0.0,1,3.31922058732082,0,72
1,amias striatus,5.677184006811683,47.52367943352616,Therapy Chipmunk,3.0,1,5.292350616874782,1,93
0,neotamias,3.654306467611112,37.73553310615146,Software Engineer,0.0,0,2.8470463800457417,0,92
0,Eutamias sibiricus,5.995225899829316,49.05885051302258,Software Engineer,0.0,1,4.041196572588012,0,125
0,Eutamias sibiricus,6.914021372022339,43.27811493364572,Software Engineer,1.0,1,6.8185944526984406,0,59
1,Neotamias minimus,3.210950415613246,44.27603575730914,Aspiring Dev on Medium,1.0,0,6.749248568221669,0,105
0,Eutamias sibiricus,5.445651957634486,48.39086846515042,Data Storyteller,0.0,0,8.052665456825387,0,98
0,Eutamias sibiricus,5.757917126972848,54.085939093375735,Data Scientist,0.0,0,0.15149935212559917,0,99
0,Neotamias minimus,3.7199063855257926,40.34018325718057,Web Developer,0.0,1,4.243090692845085,0,123
0,Eutamias sibiricus,4.717814404527507,48.087368945164386,Therapy Chipmunk,0.0,0,5.6053959887534655,0,80
0,Eutamias sibiricus,5.700057198160852,52.62596716032338,Therapy Chipmunk,0.0,0,5.405356726770382,0,136
0,Eutamias sibiricus,4.789844682473099,49.218937265408975,Sagebrush Farmer,0.0,1,8.799879333245778,0,90
0,Eutamias sibiricus,6.22396661427102,51.3286338157084,Aspiring Dev on Medium,1.0,0,0.9786121808358654,0,99
0,Neotamias minimus,3.4045929318624513,42.869507810592495,Software Engineer,1.0,0,-0.17812786937699876,0,133
0,Eutamias sibiricus,4.750574235471138,45.294465301755764,Free Thinker,0.0,1,9.124425048076512,0,70
0,Eutamias sibiricus,5.8605597355356,50.349358743498996,Software Engineer,1.0,0,6.5068673864946724,0,58
0,Neotamias minimus,3.441414995475073,42.97093962574453,Software Engineer,0.0,1,3.8572568260941797,0,121
0,neotamias,3.775909205626528,41.22645425895614,Free Thinker,0.0,0,5.34319754613591,0,90
1,amias striatus,5.2565008274572795,37.73634251930704,Therapy Chipmunk,1.0,1,7.785741289711197,0,144
0,neotamias,3.9714849214300907,39.41357330356489,Sagebrush Farmer,0.0,1,5.4864352451221325,0,140
0,Neotamias minimus,3.606381473020819,39.721214527356345,Data Scientist,0.0,0,3.8089584193280412,0,90
0,amias striatus,6.973873697772827,49.233725751535864,Free Thinker,0.0,1,5.283556741382868,0,84
0,Neotamias minimus,3.692649903779689,38.9765666789119,Aspiring Dev on Medium,1.0,1,5.709626749320239,0,83
0,Neotamias minimus,4.110664483390572,39.25498671283953,Data Storyteller,1.0,1,9.03106052272565,0,74
0,Eutamias sibiricus,5.223603229885715,43.315059700767925,Web Developer,1.0,1,6.926902444571082,0,128
0,amias striatus,2.664387236010471,54.94457751784194,Aspiring Dev on Medium,1.0,1,8.47864628048415,0,118
0,Eutamias sibiricus,7.175846310811348,53.187370146334494,Free Thinker,0.0,0,2.3128570326542115,0,90
0,amias striatus,3.9536289347677167,51.91335102606093,Data Scientist,1.0,0,4.305605480764284,0,54
0,Neotamias minimus,3.6722259538465707,41.778311642837124,Therapy Chipmunk,0.0,1,5.4844939678632505,0,73
0,Neotamias minimus,4.380504934254119,39.637992035934516,Data Storyteller,1.0,0,1.1577984937340742,0,71
0,neotamias,3.7696528936894635,44.250771816851646,Data Storyteller,1.0,0,7.363718676218561,0,123
0,amias striatus,4.32817633759853,56.23612553135346,Data Storyteller,1.0,0,6.284419544622525,0,51
0,Eutamias sibiricus,4.414549486404349,46.10944226461817,Software Engineer,1.0,0,4.265682960092272,0,131
0,neotamias,3.071771172253255,46.90791231260856,Web Developer,0.0,0,4.63333131299843,0,117
0,neotamias,3.82600248633136,40.08582430347886,Therapy Chipmunk,1.0,1,7.507733777647496,0,115
0,neotamias,3.7143475154648335,42.79003485176674,Therapy Chipmunk,1.0,0,3.409124104726069,0,85
0,Eutamias sibiricus,7.34310222549842,57.16418911145379,Data Storyteller,0.0,0,7.5883706993245745,0,110
0,neotamias,3.986925826224824,43.64896086399968,Therapy Chipmunk,0.0,1,4.4959225268274245,0,103
1,Eutamias sibiricus,2.1253202809206693,53.82198541346758,Web Developer,2.0,1,8.35432989677456,0,139
1,neotamias,3.8019544053809877,43.557607494033604,Web Developer,1.0,0,6.755220142094537,0,107
0,Eutamias sibiricus,9.96426319528558,49.03012332240232,Sagebrush Farmer,1.0,0,6.5119921055538335,0,89
0,Neotamias minimus,3.558463204804868,42.250652384123086,Free Thinker,0.0,1,5.1735284111579745,0,106
1,Neotamias minimus,3.2327105291131906,44.45085198058708,Free Thinker,1.0,1,7.49166883200969,0,65
0,Neotamias minimus,3.5372930228141923,43.59142154384617,Sagebrush Farmer,0.0,1,9.466387693302371,0,86
0,Neotamias minimus,3.34484386373721,37.91571400631992,Data Scientist,0.0,1,3.2252152197849484,0,147
0,Neotamias minimus,3.425842965058583,44.868215012484605,Free Thinker,1.0,1,3.8534347548461323,0,46
0,neotamias,3.776573521326183,44.92805976298025,Web Developer,0.0,0,1.9877490446223378,0,82
0,neotamias,4.100971351305422,39.481155856210684,Web Developer,1.0,1,2.806485665941358,0,81
0,neotamias,3.7184014589468943,42.12519485697709,Free Thinker,1.0,0,6.426256215389032,0,105
0,Eutamias sibiricus,6.869828446676686,54.65604260345007,Web Developer,1.0,1,8.200327277730121,0,61
0,Eutamias sibiricus,5.631844645852996,45.4641965991123,Sagebrush Farmer,1.0,1,6.652961740720553,0,105
0,Eutamias sibiricus,5.2184000680838905,46.61949193773654,Data Storyteller,0.0,0,4.989217000546267,0,52
0,Eutamias sibiricus,5.724476132275907,47.50478213471723,Data Storyteller,1.0,0,3.2127709966878926,0,51
0,Neotamias minimus,3.2412350813894446,44.254985676276526,Therapy Chipmunk,0.0,0,6.796837343254301,0,115
0,Neotamias minimus,3.7333808004660423,41.309264395388105,Aspiring Dev on Medium,1.0,0,3.1027961896283247,0,74
1,Neotamias minimus,3.958989445993695,45.540827557627836,Aspiring Dev on Medium,2.0,1,4.144010757138803,0,152
0,amias striatus,6.074648489785886,47.83119139693754,Data Storyteller,0.0,0,2.3020965313884814,0,46
0,neotamias,3.4170651287041856,49.80077923224389,Software Engineer,1.0,1,4.383061333580191,0,95
0,Eutamias sibiricus,6.25911296851476,45.66811366468296,Sagebrush Farmer,0.0,0,0.9321187662230077,0,53
0,Eutamias sibiricus,6.125906038714126,55.01464057509083,Web Developer,1.0,1,2.2372302508955024,0,85
0,Neotamias minimus,3.559794849998125,39.406246092304556,Free Thinker,1.0,1,8.771980671765641,0,142
0,Eutamias sibiricus,5.4331616826859275,48.93869695848369,Data Storyteller,0.0,1,1.8663831510831956,0,131
0,Eutamias sibiricus,5.0066564382131595,51.44527037026321,Sagebrush Farmer,1.0,0,2.6237032379083773,0,47
0,neotamias,3.6044064584187594,37.44255280959254,Data Storyteller,1.0,1,5.143665815413328,0,98
0,Neotamias minimus,3.364530506075328,43.00260136549609,Data Scientist,1.0,0,5.24780776006003,0,115
0,neotamias,3.7944841301531578,44.38115626691627,Web Developer,0.0,0,4.530751405242292,0,71
0,amias striatus,5.075132263849055,47.66155939770391,Data Scientist,1.0,0,0.9932525022177696,0,65
0,amias striatus,5.01026884125574,42.53552646775108,Web Developer,1.0,0,6.696978655275579,0,140
0,amias striatus,6.9853492489928914,51.10723516940483,Sagebrush Farmer,0.0,1,4.113893200484007,0,139
1,Neotamias minimus,3.563715555417666,41.238140966312265,Therapy Chipmunk,3.0,0,6.567071679601576,0,153
0,Eutamias sibiricus,6.182322067670501,42.15975460077892,Data Storyteller,0.0,1,7.440899044349802,0,121
0,Neotamias minimus,3.7258597331721086,46.79576018895941,Data Storyteller,0.0,1,3.7103647569423055,0,108
0,Neotamias minimus,3.33375234665937,37.58260086091328,Software Engineer,0.0,0,6.964988678281154,0,85
0,Eutamias sibiricus,0.9291122945715475,49.71860041104958,Free Thinker,0.0,1,7.592166898158871,0,59
0,neotamias,3.468762509902977,44.286631456004315,Data Scientist,1.0,0,4.06611544849236,0,58
0,amias striatus,6.274996504311489,44.389908340785475,Data Storyteller,1.0,0,6.760900388211294,0,111
0,neotamias,3.8167144073483317,40.00065929149565,Sagebrush Farmer,1.0,0,2.3429106437672056,0,120
0,amias striatus,5.589475353449458,58.147831596846316,Therapy Chipmunk,0.0,1,5.527378974138987,0,125
0,Neotamias minimus,3.48815005437247,47.67394709048408,Free Thinker,1.0,1,7.444455416709679,0,133
0,amias striatus,5.272189433543173,53.73658716091636,Sagebrush Farmer,0.0,0,6.036985691928248,0,130
0,Neotamias minimus,4.118089155370022,48.57530066545479,Data Scientist,0.0,0,9.81244784570648,0,150
0,neotamias,3.4801091443156196,39.47003326031495,Software Engineer,1.0,1,6.148715984582312,0,74
0,Neotamias minimus,3.6674054177255657,40.186461451501685,Data Storyteller,0.0,0,4.269457494784998,0,118
0,neotamias,3.879777249561927,44.83664002703335,Sagebrush Farmer,0.0,1,10.681772786002995,0,101
0,Eutamias sibiricus,4.722467319483371,50.43359054421307,Free Thinker,1.0,0,8.2674020346951,0,68
1,Eutamias sibiricus,6.970993558259209,55.18119737838414,Web Developer,2.0,0,6.543637619866736,0,160
0,Eutamias sibiricus,6.708498085945628,46.530104492390485,Therapy Chipmunk,0.0,1,1.7941848764032065,0,132
0,Neotamias minimus,3.1744902801200907,40.7224688556946,Free Thinker,0.0,0,3.431672790143371,0,55
0,Eutamias sibiricus,4.151117346780205,52.22826545254738,Sagebrush Farmer,1.0,1,2.923683785917353,0,45
0,amias striatus,5.905083224810621,50.819222778246726,Therapy Chipmunk,0.0,1,6.291259209018111,0,111
0,neotamias,3.0717573564057674,41.85014298082361,Data Storyteller,0.0,0,6.142316073633577,0,102
0,neotamias,3.142303105628972,42.08378178778995,Web Developer,1.0,0,6.126903864790998,0,144
0,amias striatus,3.8556322641043783,51.08248233346805,Software Engineer,1.0,1,1.7401810810020986,0,73
0,Neotamias minimus,3.9787752310281546,35.665078584547736,Free Thinker,1.0,1,3.723816906789901,0,50
0,Neotamias minimus,3.4344425562322662,41.954335437889014,Software Engineer,1.0,0,4.701429490552711,0,76
1,neotamias,4.3674597857004755,39.723898345588225,Web Developer,3.0,1,8.491168314225384,0,64
0,Eutamias sibiricus,3.249197598041255,55.21664935043775,Therapy Chipmunk,0.0,0,1.356158901358556,0,46
0,Neotamias minimus,3.4307257204027835,40.372694686080756,Data Storyteller,0.0,0,3.2563444668842187,0,133
0,Neotamias minimus,3.655365390959111,46.76398561144708,Sagebrush Farmer,1.0,1,7.712867420331465,0,77
1,amias striatus,4.368384845647016,53.00321762139719,Web Developer,2.0,0,7.392933460921418,0,103
0,amias striatus,6.5819478966969704,51.183767017582596,Data Scientist,0.0,1,1.8918480040608232,0,52
0,Eutamias sibiricus,6.716820379951553,43.21496151146398,Therapy Chipmunk,0.0,0,7.9105209874369615,0,69
1,Neotamias minimus,4.062632985770363,37.85352724887846,Software Engineer,3.0,1,7.494255422880607,0,142
1,Neotamias minimus,4.201827866447737,44.683577116268324,Free Thinker,2.0,0,7.442328310998993,0,116
1,amias striatus,6.062701476974626,46.0638101893542,Web Developer,3.0,0,7.045442732332221,0,137
0,Neotamias minimus,4.218451072990919,41.07942232990503,Software Engineer,1.0,1,7.182298185071005,0,95
0,neotamias,3.962509869177943,41.07679144396375,Therapy Chipmunk,1.0,0,4.418525560391038,0,73
0,amias striatus,6.377854887149548,49.49689337225753,Software Engineer,0.0,0,3.7022540012646306,0,98
1,Eutamias sibiricus,6.0672990237963855,50.38282673453427,Web Developer,2.0,0,8.53236533084913,0,94
0,amias striatus,4.346437608701081,45.366164728836914,Therapy Chipmunk,1.0,0,6.6636552442906005,0,126
0,Neotamias minimus,3.907218757743439,44.60822725697065,Data Scientist,1.0,1,3.424519678208738,0,80
0,Eutamias sibiricus,5.942052862657812,59.887874369871525,Web Developer,1.0,0,3.524004100107752,0,116
0,amias striatus,6.489808759250949,56.21721562653965,Sagebrush Farmer,0.0,0,4.952263191990543,0,56
0,neotamias,3.777758084760355,43.122169272077336,Aspiring Dev on Medium,1.0,0,0.7395328084261639,0,111
0,neotamias,3.8335083228499913,43.88302289082445,Data Storyteller,0.0,0,2.1000488031965876,0,133
0,amias striatus,6.421254061767878,52.46868511360918,Web Developer,0.0,0,4.368677501997034,0,111
0,neotamias,3.4346442851014403,45.19500937975844,Therapy Chipmunk,0.0,0,5.951392064425199,0,98
0,neotamias,3.354540334973308,40.906682335495034,Free Thinker,1.0,0,3.396852123842643,0,138
0,neotamias,3.5989876627767146,39.979618776124425,Data Storyteller,1.0,1,4.6047790439566345,0,105
0,Eutamias sibiricus,7.067319726697057,50.29535113126335,Web Developer,1.0,1,1.7730811837247358,0,76
0,neotamias,3.5489446132425218,38.41900326235927,Data Scientist,1.0,0,6.864967704540641,0,79
0,neotamias,3.4640315852018175,39.27614525106945,Free Thinker,1.0,0,5.4401646591219635,0,113
0,neotamias,3.8089162342370146,51.73201160351879,Data Scientist,0.0,0,5.6170918052784335,0,124
0,Eutamias sibiricus,6.352893668864381,49.12994322340528,Sagebrush Farmer,0.0,0,5.97650123596979,0,72
0,amias striatus,5.822427760510562,46.09713431390883,Free Thinker,0.0,0,5.156255006989571,0,77
0,Neotamias minimus,3.8865915625711533,46.1074426164314,Software Engineer,1.0,0,4.0324544828520015,0,149
0,neotamias,3.626522065887554,37.54145459151353,Aspiring Dev on Medium,0.0,0,7.259309097440617,0,52
0,amias striatus,6.890778329257369,50.317670125927336,Free Thinker,0.0,0,5.3137622955215456,0,82
0,neotamias,4.043259024316579,37.63588874274622,Data Storyteller,1.0,0,4.668561142653151,0,48
1,Eutamias sibiricus,5.260576148126272,51.05678541458528,Free Thinker,3.0,0,4.694720452034927,0,136
0,amias striatus,3.9890933309499976,44.90878164052534,Therapy Chipmunk,1.0,0,4.982690692158992,0,51
1,Eutamias sibiricus,5.057600958097595,51.37012331070408,Aspiring Dev on Medium,2.0,0,7.146210408715418,0,121
0,neotamias,3.2574932657599485,43.59015800367102,Therapy Chipmunk,0.0,0,4.94006986702252,0,48
0,neotamias,3.5419021622160844,43.80597383134729,Software Engineer,0.0,0,4.648468792149376,0,117
0,Eutamias sibiricus,4.192702218495214,49.36343789981853,Free Thinker,1.0,0,5.892212725015815,0,126
0,Neotamias minimus,3.3849533038191586,43.811316656547305,Data Scientist,1.0,0,3.1282795557552627,0,90
0,Eutamias sibiricus,4.296347494250582,42.177989012702696,Data Scientist,1.0,0,3.2744179285193837,0,102
0,neotamias,3.040039014878082,41.1586458812728,Web Developer,1.0,0,6.118527378857271,0,90
0,Eutamias sibiricus,5.085172995981383,46.47242145580404,Sagebrush Farmer,0.0,0,4.709521318544407,0,72
1,Neotamias minimus,3.57519579424719,41.58600094199043,Data Storyteller,1.0,0,8.129802851639564,0,134
1,Eutamias sibiricus,4.122067787433558,48.30421731297126,Aspiring Dev on Medium,3.0,1,5.108606546807351,0,81
1,Neotamias minimus,3.563475747485015,43.08200242972588,Sagebrush Farmer,2.0,0,7.837917853772302,0,126
0,Neotamias minimus,4.054034922972639,42.28344692076799,Free Thinker,0.0,0,6.942786204286191,0,63
0,Eutamias sibiricus,4.8422151861915665,57.73951939509478,Sagebrush Farmer,1.0,1,5.817758001263727,0,67
1,Eutamias sibiricus,2.4851417975731978,52.28186781058841,Web Developer,3.0,0,6.238836758734683,0,96
0,amias striatus,5.617061096009873,44.52452556669044,Sagebrush Farmer,0.0,0,3.8947441798475357,0,101
0,neotamias,3.7892435053664335,34.67630876993314,Aspiring Dev on Medium,0.0,1,6.150192726257349,0,87
0,Neotamias minimus,3.2927439527012385,41.24166121910186,Software Engineer,1.0,1,7.394381915917872,0,125
0,amias striatus,5.3017919391259465,51.99274878661231,Web Developer,0.0,0,5.8939591122425075,0,71
1,Eutamias sibiricus,4.085397749917135,43.6560536453527,Software Engineer,3.0,0,7.109815928842041,0,63
0,neotamias,4.156227769900257,39.19035876694097,Free Thinker,0.0,0,6.331169886133593,0,120
0,amias striatus,6.27996868612477,54.439033320937,Web Developer,0.0,0,4.6564582987931935,0,132
0,Neotamias minimus,3.966310108657606,42.57819768239809,Free Thinker,1.0,0,6.986079765761005,0,48
0,amias striatus,6.693698009581879,48.0683889275467,Free Thinker,1.0,0,3.8386191701407126,0,103
0,Neotamias minimus,3.774629311040585,51.85135470859125,Sagebrush Farmer,0.0,0,5.677086051481033,0,80
1,Eutamias sibiricus,2.91036226161552,49.6160916261694,Software Engineer,2.0,1,6.219640619054573,0,141
0,neotamias,3.5320547703450504,43.2126894960652,Free Thinker,1.0,1,10.139012304871866,0,129
0,neotamias,3.312168228982956,40.965352035631085,Software Engineer,1.0,0,6.077762112051319,0,135
0,neotamias,3.4883379671786843,45.04194495652493,Software Engineer,1.0,1,4.158577538816263,0,128
1,Eutamias sibiricus,4.166209616661322,55.43576625492298,Web Developer,3.0,0,7.9591516765490224,0,89
0,Neotamias minimus,3.926624585911256,43.592870027790404,Therapy Chipmunk,0.0,1,4.1534155166172,0,123
1,Eutamias sibiricus,4.156669897041181,44.722629368804576,Sagebrush Farmer,2.0,0,6.711638118776434,0,107
0,neotamias,4.165375891780383,43.38631181849107,Free Thinker,0.0,0,4.857316605419311,0,47
0,Eutamias sibiricus,3.9028340402016726,44.271815441036736,Software Engineer,1.0,0,6.702491563458821,0,96
0,Eutamias sibiricus,6.533014352531544,47.60724276198138,Data Storyteller,0.0,0,5.291555018334765,0,136
0,Eutamias sibiricus,5.011877444714227,54.2573532891792,Therapy Chipmunk,0.0,0,3.7029443735232066,0,131
0,Neotamias minimus,4.062973058481656,44.00260695761172,Free Thinker,0.0,1,3.69940601442262,0,52
0,amias striatus,4.906798688391777,43.77068109054495,Data Storyteller,0.0,1,5.304098662045961,0,116
0,amias striatus,2.3212585953093607,38.38816204774667,Sagebrush Farmer,0.0,0,5.084789973477582,0,123
1,Eutamias sibiricus,6.244548901906015,48.150248680523106,Sagebrush Farmer,1.0,0,7.845796856357212,0,81
0,amias striatus,3.457842396050313,52.26213727963477,Software Engineer,1.0,0,5.909952338238042,0,97
0,amias striatus,5.389089854890897,54.9210731739292,Software Engineer,0.0,1,6.834979791569789,0,121
1,Eutamias sibiricus,5.7123208182748515,48.101038415449864,Aspiring Dev on Medium,3.0,1,7.435329836264341,0,98
0,Eutamias sibiricus,7.322619002714155,48.31315091082439,Aspiring Dev on Medium,0.0,1,10.454719404818999,0,53
0,neotamias,3.453345173464118,48.78659376393749,Free Thinker,0.0,1,2.075932966464799,0,113
1,amias striatus,3.35443847670944,54.730993010448564,Web Developer,1.0,0,6.206207515941161,0,153
0,Neotamias minimus,3.264114770013297,38.26806816342448,Therapy Chipmunk,1.0,0,6.373724254572882,0,107
0,Eutamias sibiricus,0.8114951803723436,42.33405903124878,Free Thinker,1.0,0,5.196615416776581,0,119
0,neotamias,3.6422658740733613,43.5629858534778,Therapy Chipmunk,1.0,1,1.3108475377788231,0,78
0,Neotamias minimus,3.0694681903311447,38.94294227106092,Software Engineer,0.0,0,7.499061447303455,0,68
0,amias striatus,5.573292348276367,48.407064821749664,Sagebrush Farmer,1.0,0,5.842346453163895,0,106
0,neotamias,3.6969503142554343,43.83319173292942,Software Engineer,1.0,1,6.599612585640313,0,83
1,Eutamias sibiricus,7.976459871315884,50.78073794869274,Sagebrush Farmer,3.0,0,7.501859190395525,0,140
0,Neotamias minimus,3.5557192241103994,38.968334512095886,Aspiring Dev on Medium,1.0,0,1.6011621098046347,0,54
0,Eutamias sibiricus,7.141693753644473,51.84179675726864,Free Thinker,1.0,1,4.559166145003583,0,85
0,amias striatus,5.611658720805731,47.909792557917385,Aspiring Dev on Medium,0.0,0,2.841606110211408,0,82
0,Neotamias minimus,3.4601890494395273,40.62268951510322,Sagebrush Farmer,1.0,0,9.326201885361224,0,136
0,amias striatus,4.569182810057962,50.14120814799395,Software Engineer,1.0,1,7.289100691488763,0,65
0,amias striatus,6.499787739901361,39.797857851006746,Aspiring Dev on Medium,0.0,1,3.6380644334290757,0,43
0,neotamias,3.1215890798199615,41.02620328301491,Data Scientist,0.0,1,1.9267221981007956,0,74
0,Eutamias sibiricus,3.8528235741393075,47.301181509431224,Therapy Chipmunk,1.0,0,5.38811013276751,0,124
1,Neotamias minimus,3.754080031970915,45.22019517383754,Data Storyteller,3.0,0,6.336430941987268,0,75
0,amias striatus,6.00810582414802,51.859385721473316,Sagebrush Farmer,0.0,1,7.18484400458872,0,66
1,amias striatus,6.051381391601191,45.972594459555815,Sagebrush Farmer,3.0,0,7.064128093839973,0,67
0,Neotamias minimus,3.4401897481014267,45.03089966500997,Data Scientist,1.0,0,1.5298927891281413,0,122
1,amias striatus,6.876002027497084,50.24183530851735,Free Thinker,2.0,1,6.6934056385102005,0,61
0,neotamias,3.249024949286914,37.88913265772693,Free Thinker,0.0,0,3.136450658013661,0,75
0,neotamias,2.738321336015505,42.1812825662995,Free Thinker,0.0,0,2.7888305819720824,0,70
0,neotamias,3.591745528484809,39.65838647932773,Data Storyteller,1.0,0,6.733892331821174,0,98
0,neotamias,4.131675479000923,37.846933794771395,Web Developer,0.0,0,4.260341822910975,0,123
0,amias striatus,9.402234647841317,51.832177253291064,Data Scientist,1.0,0,4.344126955244989,0,103
0,Neotamias minimus,4.098377764364361,41.283843733599575,Data Storyteller,0.0,0,5.349309361277935,0,135
0,Neotamias minimus,3.4628711230241187,40.982006798095796,Aspiring Dev on Medium,1.0,1,3.243438375341972,0,137
0,Neotamias minimus,3.419336381891466,50.008164404940224,Data Scientist,0.0,1,2.1126265265448705,0,86
0,Neotamias minimus,3.7406322768225073,43.428767423690296,Sagebrush Farmer,0.0,0,7.73937032472057,0,120
0,Eutamias sibiricus,5.883326335211237,48.595548276483164,Therapy Chipmunk,0.0,0,7.924971416959188,0,116
0,Neotamias minimus,3.3004843682435125,37.45386224751102,Data Scientist,0.0,0,5.359164918926357,0,139
0,Eutamias sibiricus,4.543425570385803,50.69890146108594,Web Developer,0.0,0,5.50431101133524,0,95
0,Eutamias sibiricus,5.2619837849266,46.05279648233309,Software Engineer,1.0,1,7.522027953160016,0,103
1,neotamias,3.69053756994584,40.13624578623589,Aspiring Dev on Medium,1.0,1,7.8999118663887735,0,96
0,Eutamias sibiricus,2.6702686673823255,49.15289375324621,Data Storyteller,0.0,1,5.31330711320748,0,127
0,amias striatus,4.267308930636115,52.50188629531581,Aspiring Dev on Medium,1.0,0,4.161844188112709,0,65
0,Eutamias sibiricus,4.69160165574487,50.64358913997058,Aspiring Dev on Medium,1.0,0,5.078678253554926,0,66
1,neotamias,3.8298240835154074,45.370564874917015,Data Scientist,3.0,0,7.540322270737418,0,99
0,Eutamias sibiricus,4.520942596470228,47.59522179478786,Data Scientist,1.0,0,7.7863372743349455,0,73
